idx,Word,Lemma,PC1_n8,PC2_n8,PC3_n8,PC4_n8,PC5_n8,PC6_n8,PC7_n8,PC8_n8
43340,gutters,gutter,0.28561334479649536,-0.08258739381796545,-0.05854743443356401,-0.10494819494129871,-0.03312524268286768,-0.09309091653571187,0.0387841916965544,-0.037501479496059635
43344,gutting,gut,0.04164312979078632,0.04619632447683595,-0.06790543333710429,0.18451569474857854,-0.27133381811164775,-0.13101625011175266,-0.04298847714618032,0.03272304787346299
43362,guys,guy,0.03252969455127882,0.07870723202743458,0.03982544205273419,-0.00399617470321548,-0.07500641222569261,0.07074236495810265,-0.06373246179289088,0.2854112571031023
43386,gymnastics,gymnastics,0.02199395687442574,-0.06936725231227595,0.09273234550997088,-0.037986951949994505,0.045081343974405504,0.07651954937505558,-0.12337677407901419,0.13642168437824642
43466,habit,habit,0.04463138719877452,0.05859155001691855,0.13740168433237798,0.09627623110630362,-0.15890179153822218,-0.053630544636936124,0.05481548926197389,0.14181730592449507
43473,habitat,habitat,0.1511128968861416,-0.21288364269288726,0.0175115131119672,-0.06422898963517604,0.1068322055397808,-0.16699088938464182,-0.017935913819552257,-0.02054829474432178
43476,habitats,habitat,0.1511128968861416,-0.21288364269288726,0.0175115131119672,-0.06422898963517604,0.1068322055397808,-0.16699088938464182,-0.017935913819552257,-0.02054829474432178
43477,habited,habit,0.04463138719877452,0.05859155001691855,0.13740168433237798,0.09627623110630362,-0.15890179153822218,-0.053630544636936124,0.05481548926197389,0.14181730592449507
43479,habits,habit,0.001124756325602289,-0.11107713658263044,0.13314254650491386,0.11413555774724565,-0.0931037596849226,-0.048883286400825336,0.0371284922694344,0.12810598820868746
43480,habitual,habitual,-0.029092692309894863,0.02012621151992331,0.1261577036393899,0.18177068908854388,-0.13314695839805454,-0.06363952255264398,-0.048387998768194836,-0.07147648069444648
43502,hacked,hack,-0.11242576446161863,0.2103253557214631,-0.06574072543423504,-0.16188512141865052,-0.049358772858172174,-0.020024764531515714,-0.011460613532852663,-0.18926724252236524
43523,had,have,-0.2316137124464505,0.09888592357845916,-0.02285185189345693,-0.22732235438713425,-0.0774021375040544,0.023710311906351974,-0.030445289967967717,-0.03398744583349953
43593,hailed,hail,-0.29315990183529844,0.11534043696732302,0.06284822526997451,-0.05490767123305486,0.15122385929013155,0.11126499879222093,0.023692452278961888,-0.06742262449698132
43595,hailing,hail,-0.0023123338000978996,0.1047133117986836,0.031615851079731895,-0.11736291249310969,0.09345363524186605,-0.07628631042763445,0.025626191616803802,0.0055823039225843946
43596,hails,hail,-0.19750063658064698,0.11825324909571795,0.08238490077662901,-0.072019683822412,0.22185388261509345,0.1321952146721379,0.06585225817119561,0.029247258162457247
43602,hair,hair,0.2823051107216874,0.010013766531680185,-0.006686982463208797,0.07578171327451523,-0.17688755931011135,0.11848125191299234,0.018571343347541434,-0.0028038650710049645
43638,hairs,hair,0.33525976683605113,0.0011143122684296734,-0.056983829978129764,0.13724881646256382,-0.13406929489931943,0.04634060759382717,-0.09784848037409953,-0.1098739067597467
43652,hairy,hairy,0.24199289122821,0.2667989674789603,0.010352246676692389,0.11254156111721543,-0.05849165088452825,-0.079207068398654,0.08033777050957286,0.017058761786122683
43678,half,half,-0.08547383953451881,0.05091222904886605,-0.15552173764892474,-0.14877808022311187,-0.005050700225885722,-0.09248631524198712,-0.05283084704327755,0.21537094216870295
43689,halfs,half,-0.08547383953451881,0.05091222904886605,-0.15552173764892474,-0.14877808022311187,-0.005050700225885722,-0.09248631524198712,-0.05283084704327755,0.21537094216870295
43705,hall,hall,0.05126121300779421,-0.05554098711112085,0.10620852708483759,-0.21840376951581447,0.08258772977749074,0.11783808233757358,-0.07079303434385381,-0.028452581675826386
43729,halls,hall,0.02465411058775076,-0.04487833873443616,0.12598818630131878,-0.120700085882112,0.17753741677485177,0.0023595571124093253,-0.033797189086883304,-0.039872944770440365
43745,halo,halo,0.20085699502749688,-0.014947485428967943,-0.058541361375736456,0.2095132338063511,0.01770016046034677,0.060870318962596336,-0.11701664512641158,-0.052244856094482595
43747,haloes,halo,0.20085699502749688,-0.014947485428967932,-0.058541361375736456,0.2095132338063511,0.01770016046034677,0.060870318962596336,-0.11701664512641158,-0.05224485609448258
43753,halos,halo,0.2773205523012935,-0.05661303953706024,-0.041135610799517455,0.18864490352875435,0.03680034545238278,-0.014063248169360543,-0.08951866398316942,-0.11799810545044513
43757,halted,halt,-0.28549117294200915,0.05456262169471643,-0.18825152076392837,-0.18023483466926404,0.03493456014334386,-0.18394336368782338,-0.012495064451427021,-0.0627879911931805
43758,halter,halter,0.28209546686516235,-0.044047494616844304,-0.039865129360090824,-0.04518845866215857,-0.08113387568847424,0.20785647425182174,-0.077658856662917,0.05830267592631998
