idx,Word,Lemma,PC1_n8,PC2_n8,PC3_n8,PC4_n8,PC5_n8,PC6_n8,PC7_n8,PC8_n8
44778,heaving,heave,1.0048943445252299,2.5504252223001687,-0.8076107601505264,0.15767792517785248,0.9344798405267307,-1.4855871912541838,-0.3145974976013711,-0.4936536783091788
44780,heavy,heavy,-0.2986697261986562,0.24561813712390834,-1.4271696732245207,0.44074877173005705,-0.3456582686675088,-1.5946952195853852,-0.04155549440341798,0.8406341738401085
44826,hedge,hedge,0.15852888837712992,-0.8339870219726101,-0.8097781830613379,0.27928506823538035,-0.6284751534933959,-0.5562716151826201,0.4947668589354353,0.25562477754662755
44827,hedged,hedge,-0.7991009974342632,-0.15427865528446097,-0.7893463716982874,-0.3064378987912213,-0.4763226418232227,0.6896463794037521,0.6227151849688968,-0.07510770729733632
44839,hedges,hedge,0.7439385940285848,-0.7382335121436588,-0.7699398687318272,-0.25316646231384904,0.09613438702550403,-0.7733711679151363,0.1879163782943102,0.2653872277519402
44840,hedging,hedge,0.15852888837712992,-0.8339870219726101,-0.8097781830613379,0.27928506823538035,-0.6284751534933959,-0.5562716151826201,0.4947668589354353,0.25562477754662755
44865,heel,heel,1.1033623708515239,0.47545699387661194,-0.8040193793858462,0.7506702525705844,-1.6942317175479311,0.3557806687657088,-2.163354410246174,1.0554498230834297
44867,heeled,heel,1.1033623708515239,0.47545699387661194,-0.8040193793858462,0.7506702525705844,-1.6942317175479311,0.3557806687657088,-2.163354410246174,1.0554498230834297
44870,heeling,heel,1.1033623708515239,0.47545699387661194,-0.8040193793858462,0.7506702525705844,-1.6942317175479311,0.3557806687657088,-2.163354410246174,1.0554498230834297
44873,heels,heel,-0.25981619461167255,0.5635957579225568,-0.957909015988746,-0.12285351305483556,-0.6935201101623594,0.19417261115234621,-0.7569996472167565,1.1863799278682459
44903,height,height,-0.009319366126814575,-0.159285413164905,-1.0417438507152739,0.34557474302278346,0.5787365368073935,-0.42222441030572627,-1.5352526033265663,0.19176050347351203
44905,heightened,heighten,-1.7017190091244436,-0.19636460206203799,-0.2471017497929796,0.9099669694463136,0.8081865010895717,-1.5078816762481402,-0.2727200223637072,-0.22353257901590665
44909,heights,height,-0.13799442862022973,-0.2802406959402298,-0.22083440892472758,0.7940101299173421,1.9577301725634633,-0.44317973222765217,-1.5489741591341106,1.924904745896478
44918,heir,heir,-0.3126342342186182,-0.06655090667132171,1.267131558174137,-0.31248079826396585,0.34963467896497574,0.16688029715644195,0.7226327221017269,0.07164193990493907
44925,heirs,heir,-0.2982327072441453,-0.9126074841115884,1.8148374418456292,-0.5452318605414946,0.1080729188031332,-0.18920708429214136,0.4664977633202614,-0.30503843520054363
44932,held,hold,-1.7435070384086113,0.5906476582558712,-0.4970184538116428,-2.0106255867669662,1.2666338385388247,0.996335054086066,0.13232954939860533,-0.8270911000848681
44978,helium,helium,1.0861596613731448,-1.0574102782252865,-0.9651887554010516,0.5609642173610848,-0.4525081652111155,-0.599237625586138,-0.5930796474217231,-0.19881770021154724
45006,helmet,helmet,1.0767910513826506,0.027389412354862714,-0.8162325681209562,-0.48194463706181995,-1.8089627221138367,1.2446345017153138,-2.513554754013212,1.0267125197589977
45008,helmets,helmet,0.8185548727422035,-0.598995933395389,-0.5194700826936223,-0.8039354861598443,-0.6824029932969411,0.7052084734928435,-1.1388527711601732,0.528951031867391
45020,help,help,-1.4198056732333177,-0.6335611138895682,-0.3076395896678501,-0.28584839286677716,-0.8403071989332368,0.07379685171337438,0.9697801407437574,1.113995073105423
45023,helped,help,-1.5629115823290083,0.2742274994289119,-0.9268189913788366,-0.7980944790224174,0.815281932648467,0.7227587370735736,0.37298434501922323,0.8276889332115761
45029,helping,help,-1.6247914726240038,-0.41934703343858154,-0.3647179180982416,-0.6313655261878112,0.22028632823983565,0.5124090957518586,0.70002970412377,1.093521717554036
45032,helpless,helpless,-0.12040675494981977,1.6528213814461166,1.297617284885885,0.1527411413910379,-1.2077054892771697,-1.9259831726151624,-1.3463376703579648,-0.5156778792542086
45040,helps,help,-1.0989329449659686,-0.47158008338638596,-1.2126278147699925,1.3539339505317427,0.10286435558956143,1.09762510939982,1.2912228771311207,0.39463777228898933
45047,hem,hem,1.7626027780524611,0.5882099433965308,-0.3441131677750804,0.8488043656771321,-0.6684520431071302,1.110747712612373,-1.0175632521002018,-0.2521058553841291
45086,hemmed,hem,-0.49193136191240217,1.6637145950860122,-0.6921637786738458,-0.4637254609224479,1.6898757482451967,-0.914259311598518,-0.08833028619066546,-1.0310316840384073
45114,hems,hem,1.7626027780524611,0.5882099433965308,-0.3441131677750804,0.8488043656771321,-0.6684520431071302,1.110747712612373,-1.0175632521002018,-0.2521058553841291
45121,hen,hen,1.5045702390834692,0.1944339832107758,0.4195987696066193,-0.7202700708109707,-0.667604718757856,-0.1880811519712136,1.3959791173957559,0.2711051656148876
45161,hens,hen,1.4587642888295915,-0.8545960446827194,0.49078734537840796,-1.0277257142356955,-0.38702133630603325,-1.246053952959305,1.6613229119225013,0.2637193693448266
45189,heralded,herald,-1.7741270180618618,1.000750038933091,-0.1754338821875469,0.5201946067401427,2.1313796674249113,0.3239870195530412,0.3955669085848574,0.18504572632233648
45192,heralding,herald,-1.0583243747314741,0.1783114384022911,-0.051903263186330865,0.8606107286275041,1.5580053446031081,-0.4368744206566902,0.6640606529192586,0.13366827668919168
45194,heralds,herald,-1.0583243747314741,0.1783114384022911,-0.051903263186330865,0.8606107286275041,1.5580053446031081,-0.4368744206566902,0.6640606529192586,0.13366827668919168
45213,herbs,herb,2.0771105136389822,-1.2746096239743878,0.5000307598090233,-0.1794328354749613,0.15511571838970492,0.018360362753294057,3.0792229941844687,-0.04727585835320579
45219,herded,herd,-0.11142316849224833,1.7791643747454369,0.0015033939311673446,-1.9658860836998824,0.9301520737596474,-0.2692308887503216,-0.4449303039086726,-2.2408278396066836
45223,herds,herd,0.9349969982801227,-1.2443316699565368,0.6819073771572504,-0.9581687485430211,0.6401057691691516,-2.2648080407915674,0.23448050407093862,-0.1688691623917153
45246,heredity,heredity,0.48006170054596076,-1.2047140977148088,1.1339176600845222,1.5262998296939703,-0.2486417303079167,-0.7061164864243237,-0.44767227058082876,-0.926675873700222
45276,heritage,heritage,0.19445948066711494,-1.1099877386581478,1.6341626816484032,-0.2091105134463456,2.244993724535214,0.5066945398128035,0.6078692980406186,0.6562639353025861
45277,heritages,heritage,0.6103051915576415,-1.672720050709692,2.064361579528108,0.06674535458676226,2.282586250676138,0.6185873828034703,0.15571546836589004,0.3688711985695333
45310,hero,hero,0.010609316628619483,1.1463280319212616,2.3160748164381655,-0.07389526504244935,0.6269909116721675,0.28778134207433753,-1.0248475754681956,1.837308500163468
45314,heroes,hero,0.11903216585965334,0.31156576059578267,2.372845668302109,-0.005948002982349709,1.4398305905949358,-0.2084805565339593,-0.6530328583598184,1.6104351881957377
45315,heroic,heroic,-0.2905813547374269,0.7846745314779521,1.832246899367643,0.990586213546281,0.638768525448909,-0.3857078831928667,-1.2546868515985152,0.6403542359980254
45339,herring,herr,1.5388976370177685,-0.7617125501978022,-0.26644910562431545,-0.7342199252026635,-0.49722200289725726,-1.077156812408733,1.537081594112649,0.2900872511644799
45360,hesitant,hesitant,-1.445621579085215,0.7205132230912376,0.6132050239189533,0.26348869032541655,-1.362489477096878,0.19287443534619858,0.2030812388893307,0.8756824080402485
45362,hesitate,hesitate,-1.2700106595792513,0.4987412247295434,0.8612284636641828,0.23562080503767147,-2.3194334761134714,0.6092247078827113,0.41887919044148963,1.3037138772722119
45363,hesitated,hesitate,-1.1712294416281022,1.485264451065054,0.5034177025443703,-0.7065228966751158,-1.4606154070901622,1.0240611181604569,-1.0877914544410348,0.44687951277218096
45364,hesitates,hesitate,-0.6280634444882749,0.8794485397758648,0.9912930554597283,1.0480066561096268,-0.9892830584323016,1.0932482745526289,-0.06850553127702792,0.40657982687724176
45365,hesitating,hesitate,-0.7372762896058621,0.86874219595632,0.4777077412337568,-0.0008806199418008119,-1.5107706532778848,0.31261232740292977,-0.9861626510624698,0.599079509113951
45367,hesitation,hesitation,-0.6179213305078517,0.7526976170612458,0.9854394991336333,0.5284853842563667,-1.7691090984426108,0.268021615187947,-1.4606120482465759,1.5263800842699589
45368,hesitations,hesitation,-0.6179213305078517,0.7526976170612458,0.9854394991336333,0.5284853842563667,-1.7691090984426108,0.268021615187947,-1.4606120482465759,1.5263800842699589
45517,hid,hide,-0.5241411105620557,1.959124485550944,-0.23747982586385152,-1.5013086254722618,-0.34642021719437227,-0.08586846806393732,0.6401294141569388,-3.198771436126084
45519,hidden,hide,0.10512564483794683,0.5470388538371816,-0.4855466100070114,0.6729189542679199,0.3760627059877976,-0.3936235767699543,0.7993093275308185,-2.6290985615823868
45520,hide,hide,-0.26719084838490087,1.1824970102644468,0.07146435774664255,0.5701869433567603,-1.315450820413076,-0.6928371713777163,0.8639004702738721,-1.8093187982718728
45523,hided,hide,-0.26719084838490087,1.1824970102644468,0.07146435774664255,0.5701869433567603,-1.315450820413076,-0.6928371713777163,0.8639004702738721,-1.8093187982718728
