F1_n8,F2_n8,F3_n8,F4_n8,F5_n8,F6_n8,F7_n8,F8_n8
1.2575426836384747,0.8983090983788691,-0.11461067371568942,-0.12649141972744748,0.4318013443805845,-0.08556553600887591,1.5266184525366138,-0.5867124450629339
1.7007815954515875,-0.8034935601089884,0.44239372729453036,0.056483020658688786,-2.901697690701217,-0.7672014568569513,-0.5286641166345596,-0.8775214684865681
-1.4460595553399263,-0.3443238569881156,0.26763706760995015,-1.0354860942299011,-1.4245259738228953,-1.434968905553051,0.18512416555209288,-0.4200040044534139
-1.509711349717405,-0.149500218151359,0.26308924896217006,-0.9708347544179428,-1.5561778524892937,-1.3546242088769795,0.02430852562138093,-0.47531047488729855
-0.3905584290297517,1.075245933109974,-0.2537016214073196,0.37373083183030026,-0.8679492028048007,-1.1714129343320483,0.23214927816741296,-0.589317341543196
-1.4911286118588278,1.1548675356014106,1.1530500790565035,-1.2328617253151108,-1.2210537977917582,1.36725848403107,-0.14013734097614455,-0.5231415050272432
-1.4831942106131586,1.371454436944232,1.1840905266237793,-1.226700955951324,-1.1667176465262628,1.3573075447138547,-0.831798951348247,-0.6798198524584742
-0.9255471445969489,0.8818803257137348,-0.7031456077811423,-0.1905660715520368,1.1684057236069558,0.3190934320082323,1.240010755292681,-1.0962355498517287
-1.1327119214265056,1.0573659592875102,0.5785182098222027,-0.10701582388511066,-0.54192082735459,-0.703693858517886,-0.32422569727497175,0.102589109326532
-1.1442653492954133,1.370427801033905,0.5868615634487651,-0.08352178966709148,-0.7753672291767402,-0.6163331817944145,-0.4092860667085772,-0.19122376098949578
-1.127056054464232,1.0791172015155743,0.10144985730188985,0.43351084213916635,0.021748965776070602,-1.5476302796581325,0.07757392076157521,-0.20346559581997595
-0.8015939742553165,0.9534747102503485,0.056488365651111545,0.0006924728876071811,-0.3869656426219603,0.3515951576453073,-0.08229074264535986,-0.006433971977234829
-0.7821999814330797,1.349514170877246,0.868767637490335,0.048741417140249495,0.7671824997731809,-1.3679701243937152,0.2760640497742808,0.7605661163786768
0.08256734673359978,0.17672535001528883,0.3041769507172901,-1.2703566555357306,-2.444883801916397,-1.458632093141599,-0.4229335748000746,0.26162310852224235
0.19115821891309456,0.00014432375331639526,0.5697031724343241,-1.1822056395165423,-1.3306459196622031,-1.4739403866230891,-0.5171978423952827,-0.05720192983296704
-1.114713494140113,0.8340637875351666,0.2485120655864985,-0.6885801041695235,-1.1877174992541406,-0.9183383698774316,0.3464148850908441,-0.1487874862021128
0.09522106633476769,0.14534912037891143,0.3725103688134909,-1.1921259666706705,-1.7288422244496844,-1.3520239308268032,-0.7071399458207597,0.07828258278781455
0.0850816277664767,0.6624709377266904,1.0791762567499399,-1.0840246984254964,-0.5326548747655349,-1.4058190620232307,-1.3102300624533532,0.30325091306263074
