idx,Word,Lemma,Fam_Brys,OLD20F,OLD20,Mink_Perceptual_Lanc,CD_Blog_LemmaSum,Cumfreq_TASA,UniphonP_St,Foot_Leg_Lanc,Interoceptive_Lanc,Freq_HAL_LemmaSum,Auditory_Lanc,Consistency_Token_FB_O,BiphonP_Un,AoA_Kuper,Freq_SUBTLEXUS_Zipf_LemmaSum,Consistency_Token_FF_R,TriphonP_Un,Phon_Spread,NSyll,Freq_SUBTLEXUS_LemmaSum,Consistency_Type_FB,Head_Lanc,Consistency_Token_FF_O,Visual_Lanc,PLD20,Orth_N,Consistency_Type_FF_O,Consistency_Type_FB_ON,Assoc_Freq_Type123,CD_News_LemmaSum,TrigramF_Avg_U_Log,UniphonP_Un,Sem_N_D_Taxonomic_N25,Consistency_Type_FF_ON,CD_Twitter_LemmaSum,PLD20F,UniphonP_St_C,Freq_Twitter_LemmaSum,Assoc_Freq_Type,Consistency_Type_FF_R,TrigramF_Avg_C_Log,ROOT1_Freq_HAL,Assoc_Freq_Token123,Mink_Action_Lanc,Torso_Lanc,AoA_LWV,Consistency_Token_FB_R,Consistency_Type_FF_N,OUP,ROOT1_PFMF,Conc_Brys,UnigramF_Avg_C_Log,Consistency_Type_FF_C,Consistency_Type_FF,NLett,Prevalence_Brys,Sem_N,Consistency_Token_FB,Orth_Spread,Sem_N_D_Taxonomic_N10,PUP,Consistency_Type_FB_C,Consistency_Type_FB_O,Consistency_Token_FB_ON,Dominance_NRC,Freq_News_LemmaSum,Hand_Arm_Lanc,Consistency_Type_FB_N,Mouth_Throat_Lanc,Consistency_Type_FB_R,ROOT1_FamSize,Gustatory_Lanc,Consistency_Token_FF,Consistency_Token_FF_ON,Nsenses_WordNet,Sem_N_D_Taxonomic_N3,BiphonP_St,Consistency_Token_FF_N,Phonographic_N,Olfactory_Lanc,BigramF_Avg_U_Log,TriphonP_St,NPhon,Freq_SUBTLEXUK_Zipf_LemmaSum,Sem_N_D_Taxonomic_N50,Arousal_NRC,CD_SUBTLEXUS_LemmaSum,Valence_NRC,Freq_KF_LemmaSum,Assoc_Freq_Token,Consistency_Token_FB_N,Freq_Blog_LemmaSum,UniphonP_Un_C,Sem_Diversity,NMorph,Nmeanings_Websters,Phon_N,Consistency_Token_FF_C,UnigramF_Avg_U_Log,Sem_N_D,BigramF_Avg_C_Log,Freq_SUBTLEXUK_LemmaSum,CD_SUBTLEXUK_LemmaSum,Haptic_Lanc,Consistency_Token_FB_C,Freqtraj_TASA,F1_n8,F2_n8,F3_n8,F4_n8,F5_n8,F6_n8,F7_n8,F8_n8
45967,hogs,hog,1.0,7.923,1.6,4.6923865,2.2671717284030155,-0.066020030141229,0.03917361,0.16666667,0.16666667,7.81697563618454,3.11111111,0.9786545440227,0.00098592,5.7,0.918174509519506,0.45324347093513,2.165e-05,2.0,1.0,2.626340367375046,0.571183092109476,2.27777778,0.952419920071497,3.88888889,1.7,16.0,0.957055214723926,0.494117647058823,8.0,2.214843848047699,1.6170003411209,0.04066595,45.273,0.181818181818181,2.382017042574867,7.702,0.06702294,2.399673721481042,5.0,0.428571428571428,1.48315920971698,5828.0,16.0,2.5349192,0.05555556,5.592862903,0.663174114021571,0.145911949685534,5.0,0.0,4.66,4.08752800544264,1.0,0.542671354959814,4.0,2.5758293035489,0.0,0.592086539190618,2.0,39.181,4.0,0.241610738255033,0.981904012588513,0.509283297930926,0.271,2.2304489213782723,1.55555556,0.538283062645011,0.88888889,0.6,6.0,1.44444444,0.545614154891221,0.177351305443686,4.0,26.48,0.00095297,0.145056078005794,4.0,2.0,3.91462659912688,1.702e-05,4.0,0.651423476508096,48.994,0.509,2.49554433754645,0.317,1.1139433523068365,9.0,0.540943591893472,2.305351369446626,0.06715447,1.70902638189185,2.0,2.0,10.0,1.0,5.35963376355638,0.4134115,2.72317645162611,2.9556877503135057,2.7853298350107654,1.5,0.26837714808442,-0.165854238106197,-0.6357445311309353,-1.0590168563898923,-0.25862609833512074,-1.5717602405343352,-1.543681210831555,1.1751616618636624,-0.6719034391219365,-0.221760318141316
45978,hoisted,hoist,1.0,6.575,2.0,3.5096815,1.9084850188786509,-1.17697696590535,0.0602192,2.35294118,1.28571429,6.3688366538209005,0.71428571,0.98932727201135,0.00578143,11.32,0.4620958575394177,0.927534316283902,0.00055233,0.0,2.0,2.170261715394958,0.765362282447778,1.47058823,0.941837120339919,2.92857143,2.6,2.0,0.94238302904871,0.746951219512195,1.0,2.1398790864012387,3.46515076910865,0.06197034,85.259,0.826612903225806,1.591064607026501,6.85,0.08368589,1.591064607026501,4.0,0.904180540140584,2.51472037364813,923.0,1.0,5.2174599,2.94117647,11.02473438,0.647180211969675,0.821519130192518,6.0,0.0,4.0,3.85338058624407,0.999550132148681,0.89884914695126,7.0,2.17469999258954,0.0,0.758970799214462,0.0,74.7205,5.0,0.864451027682413,0.990952006294257,0.736932965307377,0.458,2.1398790864012387,4.64705882,0.559751276397083,0.29411765,0.664705882352941,1.0,0.0,0.907463000197162,0.837592762444759,3.0,50.8905,0.00554818,0.830801047035649,1.0,0.0,4.43915435959512,0.000501755,6.0,0.2868003332210889,91.1155,0.52,2.0863598306747497,0.521,0.9542425094393244,4.0,0.55568676897844,1.9084850188786509,0.08518333,1.67171990217494,2.0,2.0,2.0,0.999549754881579,5.50064367515163,0.40444371,3.28977172797509,2.591064607026496,2.513217600067942,2.5,0.865726777805469,-0.114803994756066,-1.1997770108859105,0.14701997670136596,0.8440134103525473,1.7753090982148094,1.0051820064358363,0.5036090033856568,-0.02967250618974859,-0.09566834164736811
45987,hold,hold,1.0,8.625,1.3,5.0527079,4.154454406139563,4.57315889006375,0.04977958,0.68421053,0.64705882,11.416741929976022,0.35294118,0.9786545440227,0.00170564,4.67,2.7497160388784527,1.0,0.0002698,3.0,1.0,4.457881896733993,0.782851951041985,1.63157895,0.952419920071497,3.58823529,1.0,14.0,0.957055214723926,0.863157894736842,442.0,4.223599764649691,3.28604533471607,0.05068406,301.095,0.354978354978355,3.871923031882374,9.469,0.07247721,3.8796119070658537,161.0,1.0,2.80858229464448,140327.0,1300.0,4.6942048,0.78947368,4.983896875,0.828928928928929,0.236635220125786,5.0,0.0,3.68,4.17891251737246,0.95,0.699733757965613,4.0,2.5758293035489,8538.0,0.792585923227156,4.0,269.135,5.0,0.404255319148936,0.981904012588513,0.859768258311219,0.364,4.231647961153598,4.57894737,0.864942528735632,1.31578947,0.8,30.0,0.0,0.690174472994804,0.35727103367031,45.0,189.1285,0.00159731,0.23408271647609,10.0,0.0,4.14913286121528,0.00023297,4.0,2.560377313306359,318.325,0.29,4.046807213553741,0.448,2.7355988996981804,440.0,0.868552605942301,4.1725153630107705,0.07273505,2.14945150126033,1.0,10.0,35.0,0.907098694756125,5.35424612326073,0.68038648,3.12610866873574,4.864641587111769,4.636548071558212,4.35294118,0.427025278930631,-0.401104439417398,2.3537763917813455,-1.9436943191357543,1.5651730957418442,-0.4784553163380781,-0.21363487254530597,1.702723612274262,2.71363772046952,1.1958927342933359
45993,holder,holder,0.964285714285714,7.627,1.65,3.672177,2.865696059916069,0.527711901694906,0.05032302,0.61111111,0.94736842,8.67128197392197,0.47368421,0.784403790189977,0.00187593,6.85,0.3990441117923245,0.865697662000334,0.00021393,2.0,2.0,2.1072099696478643,0.70481461833924,1.44444444,0.94936077180831,2.94736842,1.65,8.0,0.952366368707398,0.593374354466542,83.0,2.9047155452786795,3.32700931437255,0.05195373,183.35,0.602729232358862,2.502427119984431,7.936,0.05530449,2.5051499783199063,38.0,0.881581497512759,2.24122263119589,140327.0,153.0,3.3706909,1.16666667,6.85,0.641159200487152,0.47209480477154,7.0,3.44827586206896,3.74,3.92646849722709,0.985302553207432,0.778814891311598,6.0,2.33546330368638,3458.0,0.696192226953578,2.0,164.36,6.0,0.829949036470775,0.787973425303627,0.588981629699942,0.713,2.930439594766701,3.22222222,0.651046070176664,0.22222222,0.661730205278592,30.0,0.10526316,0.773889050565711,0.604031765132345,3.0,116.28,0.00178561,0.468545770387936,6.0,0.05263158,4.41073152464003,0.00019022,5.0,1.1721325529199182,193.79,0.33,2.0530784434834226,0.592,1.531478917042256,57.0,0.652990059214545,2.9095560292411773,0.05618093,1.16597070648001,2.0,3.0,10.0,0.981809283499631,5.44416839603443,0.59907985,3.28957557570983,3.4763968267253285,3.2918126874671194,2.84210526,0.813426455176276,0.427877693729938,-0.1151755623800535,-0.5329962378550144,0.5787882730396361,0.37856086745563194,-0.21644682129096085,0.6937761263717357,1.1410437901728383,-0.45586807365730836
45994,holders,holder,0.964285714285714,6.871,1.9,3.672177,2.865696059916069,-1.25903897705767,0.05178295,0.61111111,0.94736842,8.67128197392197,0.47368421,0.784403790189977,0.00229529,6.85,0.3990441117923245,0.868469612730061,0.00020219,1.0,2.0,2.1072099696478643,0.694898191900274,1.44444444,0.94936077180831,2.94736842,1.8,4.0,0.952366368707398,0.593374354466542,5.0,2.9047155452786795,3.48466989988533,0.0531677,6.8222,0.602729232358862,2.502427119984431,7.433,0.06500951,2.5051499783199063,38.0,0.884057971014492,2.66419052595009,140327.0,6.0,3.3706909,1.16666667,6.85,0.616509078371037,0.47209480477154,8.0,3.44827586206896,3.74,3.80903218106855,0.986409155937052,0.779531506557869,7.0,2.33546330368638,1800.0,0.686260228411315,1.0,6.1244,6.0,0.803361931688928,0.787973425303627,0.588981629699942,0.713,2.930439594766701,3.22222222,0.651046070176664,0.22222222,0.638735177865612,30.0,0.10526316,0.774665431270126,0.604031765132345,3.0,4.369,0.0022161,0.468545770387936,2.0,0.05263158,4.37414871580892,0.00018546,6.0,1.1721325529199182,7.2644,0.33,2.0530784434834226,0.592,1.531478917042256,57.0,0.652990059214545,2.9095560292411773,0.0665477,1.79860859802504,3.0,3.0,5.0,0.98291923629198,5.44095461765731,0.57908815,3.055378331375,3.4763968267253285,3.2918126874671194,2.84210526,0.788416584581074,0.536278897258438,-0.03289909417009341,0.04094773787243231,0.5376079576259248,0.4182298545665225,-0.06397071389658703,0.44322197485772763,-0.813809099545474,-0.8185394202314311
45997,holding,hold,1.0,6.884,1.85,5.0652156,4.154454406139563,3.54563203827554,0.05095796,0.73684211,2.05555556,11.416741929976022,0.27777778,0.784403790189977,0.00554059,4.67,2.7497160388784527,0.868469612730061,0.00032306,1.0,2.0,4.457881896733993,0.783018007926317,1.42105263,0.94936077180831,3.11111111,1.8,3.0,0.952366368707398,0.691120932101245,69.0,4.223599764649691,3.86826110282246,0.05388094,169.69,0.375932757255714,3.871923031882374,7.605,0.08110511,3.8796119070658537,20.0,0.884057971014492,3.28982966510301,140327.0,128.0,4.1869599,1.78947368,4.983896875,0.716386620750724,0.364321779625088,8.0,0.0,3.72,3.88844347370814,0.986039333451845,0.712543642010908,7.0,2.22797243910512,8091.0,0.778617095501746,1.0,151.11,7.0,0.836618571026419,0.787973425303627,0.684678628878163,0.67,4.231647961153598,4.0,0.873098598199033,0.73684211,0.726278513001263,30.0,0.0,0.710536789508281,0.385769656582725,38.0,99.582,0.00500595,0.36620336005381,2.0,0.22222222,4.45419918630103,0.00030423,6.0,2.560377313306359,179.45,0.385,4.046807213553741,0.6,2.7355988996981804,53.0,0.875315607430464,4.1725153630107705,0.08328854,2.05225111724848,2.0,4.0,3.0,0.9828805463665,5.35368196786578,0.67374909,3.52984596929978,4.864641587111769,4.636548071558212,4.5,0.832300830259399,-0.633995650171699,2.338385580273048,-0.12226935552030926,1.351783584871631,-0.15236813214091358,0.7937773181812061,1.2091298404770494,0.662223961150997,-0.13921056353634287
46002,holds,hold,1.0,7.855,1.7,5.0527079,4.154454406139563,2.52400683883656,0.04884835,0.68421053,0.64705882,11.416741929976022,0.35294118,0.9786545440227,0.00178632,4.67,2.7497160388784527,1.0,0.00019583,2.0,1.0,4.457881896733993,0.942000887212197,1.63157895,0.952419920071497,3.58823529,1.6,6.0,0.957055214723926,0.863157894736842,20.0,4.223599764649691,3.13094456804468,0.04961527,301.095,0.354978354978355,3.871923031882374,8.261,0.06436802,3.8796119070658537,4.0,1.0,1.731185707634,140327.0,21.0,4.6942048,0.78947368,4.983896875,1.0,0.236635220125786,6.0,0.0,3.68,3.91699634620211,0.888888888888888,0.687511535743391,5.0,2.5758293035489,7445.0,0.941395081655244,3.0,269.135,6.0,1.0,0.981904012588513,0.859768258311219,0.364,4.231647961153598,4.57894737,0.864942528735632,1.31578947,1.0,30.0,0.0,0.685146013446907,0.35727103367031,45.0,189.1285,0.00171991,0.23408271647609,4.0,0.0,4.06684378758275,0.00017167,5.0,2.560377313306359,318.325,0.29,4.046807213553741,0.448,2.7355988996981804,4.0,0.868552605942301,4.1725153630107705,0.06498144,2.07063980508934,2.0,10.0,8.0,0.881956397016638,5.36847821131403,0.66829634,2.91658027038965,4.864641587111769,4.636548071558212,4.35294118,1.0,0.061692051165376,2.2805822893199634,-0.659748448146653,2.101808995495846,-0.2689502385700214,-0.6011522245727902,1.8509030013992664,2.362374445314383,-0.5981348574163468
46005,hole,hole,1.0,8.463,1.15,4.0365204,3.3521825181113605,3.59718778209171,0.04959349,2.16666667,0.5,10.22454777067684,0.38888889,0.9786545440227,0.00138337,5.05,1.8779711673752515,1.0,0.00020786,3.0,1.0,3.586137025230791,0.598348983560294,1.61111111,0.952419920071497,3.88888889,1.0,18.0,0.957055214723926,0.863157894736842,403.0,3.396722278503772,3.111080959446,0.0507242,181.19,0.354978354978355,3.168497483523033,9.274,0.065726,3.1778249718646814,190.0,1.0,2.38377947239126,60876.0,1610.0,2.9076821,0.94444444,4.5400775,0.231049487425326,0.236635220125786,5.0,0.0,4.81,4.32174710479389,1.0,0.709733757965613,4.0,2.42500179671144,5538.0,0.603973330767467,4.0,159.9875,4.0,0.0726495726495726,0.981904012588513,0.859768258311219,0.33,3.428458773515576,2.05555556,0.864942528735632,0.88888889,0.209090909090909,26.0,0.22222222,0.708754734043579,0.35727103367031,10.0,108.911,0.00118653,0.23408271647609,15.0,0.27777778,4.28416262936922,0.00016216,3.0,1.9257757073525328,192.17,0.31,3.381656482585784,0.531,2.204119982655921,628.0,0.868552605942301,3.402605241919914,0.06599475,1.55783000746529,1.0,2.0,51.0,1.0,5.4980209275822,0.63128394,3.07847494348815,4.230039981157944,3.996424103955088,1.88888889,0.0818417581357864,-1.26211543555511,1.0091153343080064,-2.4348785667358976,0.39668181203827874,-0.6462166265963559,-0.5170236634132299,1.185722193631371,1.3693133653552516,1.3478867819622826
46006,holed,hole,1.0,7.362,1.7,4.0365204,3.3521825181113605,3.59718778209171,0.04977958,2.16666667,0.5,10.22454777067684,0.38888889,0.9786545440227,0.00170564,5.05,1.8779711673752515,1.0,0.0002698,3.0,1.0,3.586137025230791,0.614908688630637,1.61111111,0.952419920071497,3.88888889,1.0,8.0,0.957055214723926,0.863157894736842,4.0,3.396722278503772,3.2462424586542,0.05068406,181.19,0.354978354978355,3.168497483523033,9.469,0.07247721,3.1778249718646814,2.0,1.0,1.83872319003137,60876.0,6.0,2.9076821,0.94444444,4.5400775,0.0494994994994995,0.236635220125786,5.0,0.0,4.81,4.04634295900702,1.0,0.709733757965613,5.0,2.42500179671144,0.0,0.610992065584681,3.0,159.9875,5.0,0.297872340425531,0.981904012588513,0.859768258311219,0.33,3.428458773515576,2.05555556,0.864942528735632,0.88888889,0.0666666666666666,26.0,0.22222222,0.708754734043579,0.35727103367031,2.0,108.911,0.00159731,0.23408271647609,7.0,0.27777778,4.38779580865596,0.00023297,4.0,1.9257757073525328,192.17,0.31,3.381656482585784,0.531,2.204119982655921,3.0,0.868552605942301,3.402605241919914,0.07273505,1.1449086927347,2.0,2.0,35.0,1.0,5.45501971595326,0.32698187,3.09339016264457,4.230039981157944,3.996424103955088,1.88888889,0.298485420147685,-1.26211543555511,0.8278970376942307,-1.5773820963374265,0.2302285630854569,-0.45452676584800505,-0.42376379010419524,1.2711774233564204,0.5682552948379939,-0.5774988767362681
46007,holes,hole,1.0,7.694,1.35,4.0365204,3.3521825181113605,3.04755389830212,0.04581284,2.16666667,0.5,10.22454777067684,0.38888889,0.9786545440227,0.00180869,5.05,1.8779711673752515,1.0,0.0001383,4.0,1.0,3.586137025230791,0.655911648367053,1.61111111,0.952419920071497,3.88888889,1.0,14.0,0.957055214723926,0.863157894736842,111.0,3.396722278503772,3.2669416087485,0.04669953,27.824,0.354978354978355,3.168497483523033,8.562,0.08027561,3.1778249718646814,35.0,1.0,2.29523713073153,60876.0,199.0,2.9076821,0.94444444,4.5400775,0.34030069673634,0.236635220125786,5.0,0.0,4.81,4.06083112942126,1.0,0.709733757965613,5.0,2.42500179671144,3297.0,0.656249537412146,4.0,25.189,5.0,0.236220472440944,0.981904012588513,0.859768258311219,0.33,3.428458773515576,2.05555556,0.864942528735632,0.88888889,0.333333333333333,26.0,0.22222222,0.708754734043579,0.35727103367031,10.0,18.384,0.00170338,0.23408271647609,11.0,0.27777778,4.37117337377252,0.00011263,4.0,1.9257757073525328,29.291,0.31,3.381656482585784,0.531,2.204119982655921,45.0,0.868552605942301,3.402605241919914,0.08054971,1.51726552004541,2.0,2.0,45.0,1.0,5.48369791743762,0.60686678,3.16010221269915,4.230039981157944,3.996424103955088,1.88888889,0.233971582048171,-0.712481551765526,1.0850250994611517,-1.8740466696604834,0.6740308476325855,-0.5360355187868237,-0.35926328795702717,1.1268764427528675,-0.6632473589507918,-0.519422814623245
46009,holiday,holiday,1.0,6.909,2.85,3.8914012,3.615423952885944,1.08663944267659,0.053189395,1.80952381,1.4,9.003730850466034,2.55,0.768189784655092,0.00302694,5.19,1.4846802573332978,0.609227113480453,0.00012488,0.0,3.0,3.192846115188838,0.574328341890336,2.9047619,0.966317660133749,3.35,3.35,0.0,0.968600865049636,0.489619168839373,416.0,3.4493240930987263,3.04873304832397,0.057901925,152.632,0.264125852361146,3.703205370695484,6.548,0.04553252,3.711807229041192,145.0,0.607712676971904,1.94836405598837,44389.0,1032.0,3.8373337,1.80952381,5.310963333,0.390210496965087,0.322657329008997,8.0,12.5,2.86,3.65658782542338,0.999605107807531,0.632540366239843,7.0,2.32395553641639,6150.0,0.580224685650125,0.0,132.124,7.0,0.64284668356156,0.773501745496802,0.517634224555262,0.593,3.478854967528658,1.95238095,0.579561494371241,2.33333333,0.386112617182702,9.0,0.75,0.632827094725112,0.269740273355092,3.0,80.067,0.002369995,0.319237866580849,0.0,1.15,4.10442086952379,0.00010052,6.0,2.034451125558119,163.2695,0.431,2.959518376973001,0.948,1.8260748027008304,320.0,0.583098738167565,3.654850090561391,0.048058795,1.61204844434381,2.0,3.0,2.0,0.999612560075417,5.37794194321617,0.63612461,2.67315919545419,4.3387153993635295,4.016071816734021,0.4,0.641990183907618,0.16899879816149,0.9367490900347495,0.792601652089302,-0.3627526818596858,-0.7372105594341843,-0.8861672605083118,0.12911024958832384,0.6722331670856756,1.6752736527951466
46010,holidayed,holiday,1.0,6.909,2.85,3.8914012,3.615423952885944,1.08663944267659,0.053189395,1.80952381,1.4,9.003730850466034,2.55,0.768189784655092,0.00302694,5.19,1.4846802573332978,0.609227113480453,0.00012488,0.0,3.0,3.192846115188838,0.574328341890336,2.9047619,0.966317660133749,3.35,3.35,0.0,0.968600865049636,0.489619168839373,416.0,3.4493240930987263,2.96563436833841,0.057901925,152.632,0.264125852361146,3.703205370695484,6.548,0.04553252,3.711807229041192,145.0,0.607712676971904,1.85089118413592,44389.0,1032.0,3.8373337,1.80952381,5.310963333,0.390210496965087,0.322657329008997,8.0,12.5,2.86,3.46836801060939,0.999605107807531,0.632540366239843,9.0,2.32395553641639,0.0,0.580224685650125,0.0,132.124,7.0,0.64284668356156,0.773501745496802,0.517634224555262,0.593,3.478854967528658,1.95238095,0.579561494371241,2.33333333,0.386112617182702,9.0,0.75,0.632827094725112,0.269740273355092,3.0,80.067,0.002369995,0.319237866580849,0.0,1.15,4.1767560890721,0.00010052,7.0,2.034451125558119,163.2695,0.431,2.959518376973001,0.948,1.8260748027008304,320.0,0.583098738167565,3.654850090561391,0.048058795,1.61204844434381,3.0,3.0,1.0,0.999612560075417,5.41847538861545,0.20276538,2.89533965750363,4.3387153993635295,4.016071816734021,0.4,0.641990183907618,0.16899879816149,0.7857644828713622,0.9235480491014418,-0.2927368272531247,-0.6864491438667004,-0.7898091781661051,0.08125699304815903,0.13776280677158087,1.730307469145345
46011,holidaying,holiday,1.0,6.909,2.85,3.8914012,3.615423952885944,1.08663944267659,0.053189395,1.80952381,1.4,9.003730850466034,2.55,0.768189784655092,0.00302694,5.19,1.4846802573332978,0.609227113480453,0.00012488,0.0,4.0,3.192846115188838,0.574328341890336,2.9047619,0.966317660133749,3.35,3.35,0.0,0.968600865049636,0.489619168839373,416.0,3.4493240930987263,3.66716239209186,0.057901925,152.632,0.264125852361146,3.703205370695484,6.548,0.04553252,3.711807229041192,145.0,0.607712676971904,2.41780372263988,44389.0,1032.0,3.8373337,1.80952381,5.310963333,0.390210496965087,0.322657329008997,8.0,12.5,2.86,3.32037687888964,0.999605107807531,0.632540366239843,10.0,2.32395553641639,0.0,0.580224685650125,0.0,132.124,7.0,0.64284668356156,0.773501745496802,0.517634224555262,0.593,3.478854967528658,1.95238095,0.579561494371241,2.33333333,0.386112617182702,9.0,0.75,0.632827094725112,0.269740273355092,3.0,80.067,0.002369995,0.319237866580849,0.0,1.15,4.33323178679891,0.00010052,8.0,2.034451125558119,163.2695,0.431,2.959518376973001,0.948,1.8260748027008304,320.0,0.583098738167565,3.654850090561391,0.048058795,1.56079061592911,3.0,3.0,0.0,0.999612560075417,5.37058804380101,0.24829532,2.70268035624583,4.3387153993635295,4.016071816734021,0.4,0.641990183907618,0.16899879816149,0.8253039891269466,1.1064468427719727,-0.18006458718451587,-0.7351638306025365,-0.5564974326004277,-0.028883756970419155,0.04151144777331692,1.7787015452454753
46015,holidays,holiday,1.0,6.833,3.25,5.1127012,3.615423952885944,0.767436739083875,0.05872559,1.75,2.77777778,9.003730850466034,3.44444444,0.768189784655092,0.00278328,5.006819,1.4846802573332978,0.609227113480453,0.00015543,0.0,3.0,3.192846115188838,0.620576515681664,4.2,0.966317660133749,3.61111111,3.7,0.0,0.968600865049636,0.489619168839373,152.0,3.4493240930987263,3.09577241000906,0.06208956,104.51,0.264125852361146,3.703205370695484,6.394,0.06935551,3.711807229041192,34.0,0.607712676971904,1.92267356785855,44389.0,203.0,5.3675263,2.0,5.310963333,0.615608449879022,0.322657329008997,9.0,12.5,3.15,3.52999723648078,0.999605107807531,0.632540366239843,8.0,2.26470559838214,1872.0,0.62589849975422,0.0,90.503,8.0,0.64577840238495,0.773501745496802,0.517634224555262,0.512,3.478854967528658,3.15,0.579561494371241,3.3,0.614421767315956,9.0,2.11111111,0.632827094725112,0.269740273355092,3.0,59.853,0.00222631,0.319237866580849,0.0,2.05555556,4.05631205403462,0.00011769,7.0,2.034451125558119,112.74,0.521,2.959518376973001,0.939,1.8260748027008304,41.0,0.583098738167565,3.654850090561391,0.07218187,1.52606247627353,3.0,3.0,1.0,0.999612560075417,5.38358475181968,0.57780266,2.52901947970824,4.3387153993635295,4.016071816734021,1.83333333,0.644961301514158,0.0264899543419004,0.9162518279686642,1.322673013175026,-0.013356423829140193,-0.6108063127370603,-0.5043043274396629,0.8358746078273587,-0.5170976155778526,1.5233345529379474
46021,holing,hole,1.0,8.463,1.15,4.0365204,3.3521825181113605,3.59718778209171,0.04899468,2.16666667,0.5,10.22454777067684,0.38888889,0.9786545440227,0.00583924,5.05,1.8779711673752515,1.0,0.00037518,3.0,2.0,3.586137025230791,0.598348983560294,1.61111111,0.952419920071497,3.88888889,1.0,7.0,0.957055214723926,0.863157894736842,403.0,3.396722278503772,3.95213639066083,0.05290762,181.19,0.354978354978355,3.168497483523033,9.274,0.08813869,3.1778249718646814,190.0,1.0,3.02489596010748,60876.0,1610.0,2.9076821,0.94444444,4.5400775,0.231049487425326,0.236635220125786,5.0,0.0,4.81,3.81870678331815,1.0,0.709733757965613,6.0,-0.0124081283480543,0.0,0.603973330767467,4.0,159.9875,4.0,0.0726495726495726,0.981904012588513,0.859768258311219,0.33,3.428458773515576,2.05555556,0.864942528735632,0.88888889,0.209090909090909,26.0,0.22222222,0.708754734043579,0.35727103367031,10.0,108.911,0.00489268,0.23408271647609,6.0,0.27777778,4.52362396288821,0.0003277,5.0,1.9257757073525328,192.17,0.31,3.381656482585784,0.531,2.204119982655921,628.0,0.868552605942301,3.402605241919914,0.09085624,0.760605099211933,2.0,1.0,20.0,1.0,5.37230844811034,0.18360336,3.32378818990075,4.230039981157944,3.996424103955088,1.88888889,0.0818417581357864,-1.26211543555511,0.6272410594599039,-1.93614893000653,0.5159817865357531,-0.6788484489855734,0.7901990932440855,0.8080072216506692,0.40378447411503066,1.6446140960370979
46045,hollows,hollow,1.0,6.912,2.35,4.1268369,2.823474229170305,-1.4861984573104,0.0456617,0.57894737,1.27777778,8.406087447833547,2.44444444,0.594380713682219,0.00157416,7.44,1.390823781545639,0.609347858704095,0.00010617,2.0,2.0,3.0989896394011787,0.584035158206992,1.84210526,0.950621699391032,3.44444444,1.85,3.0,0.95390639524075,0.459677419354839,2.0,2.733999286538389,3.12994111751641,0.04830205,12.989,0.417920363464917,2.383815365980433,7.327,0.06465736,2.390935107103384,1.0,0.611780879864636,2.18979901063983,4642.0,2.0,2.1288467,0.42105263,7.39215,0.597013672441054,0.277776180769699,7.0,0.0,3.61,3.71973058798274,0.999550132148681,0.652186790297737,7.0,2.16260688101183,0.0,0.591113521939988,1.0,11.803,5.0,0.504310415012925,0.593109108451358,0.478734059228016,0.222,2.743509764728434,1.31578947,0.778951095361029,0.94736842,0.584127752854812,5.0,0.0,0.65074736700097,0.422873139294102,5.0,8.4073,0.00088343,0.27134438273404,2.0,0.27777778,4.12511448173583,6.41e-05,5.0,1.025133605555629,13.584,0.337,2.785329835010767,0.3,1.4471580313422223,1.0,0.781740439005741,2.854913022307856,0.06647282,1.4066586747381,2.0,4.0,8.0,0.999549754881579,5.35550324157683,0.39756036,2.75457001398415,3.32939787936104,3.216957207361096,2.33333333,0.503698725342911,-0.424025486161109,-0.15290501479323065,-0.26187810408775813,-0.08787944592322972,-0.5778247791919514,-0.6942075828842191,0.4999323052316288,-1.214058986892364,-0.8202760610937833
46086,homage,homage,1.0,7.626,2.45,3.4956299,2.28103336724773,-1.43318349008779,0.035421075,0.11111111,0.9375,6.715,2.875,0.921497130490859,0.002856355,13.72,0.1243430548507,0.576402679914602,0.000157365,0.0,2.0,1.83250891270624,0.652643855343067,1.55555556,0.958300328876802,2.625,2.75,0.0,0.961349693251534,0.232933233308327,9.0,2.35218251811136,3.12410626532956,0.03845127,77.6035,0.153038319704986,1.89209460269048,7.17,0.039765765,1.89209460269048,3.0,0.567897901141232,1.8258154449852,825.0,14.0,1.6472015,0.05555556,12.95290202,0.842651623890524,0.176589360842764,7.0,0.0,2.17,3.79208827787417,0.958265728478956,0.563428200683894,6.0,1.92943831817376,1222.0,0.655376194088233,0.0,64.939,5.0,0.913935791004174,0.926480506570958,0.245101961461578,0.737,2.35602585719312,0.11111111,0.344517136655226,0.88888889,0.845352609176651,1.0,0.1875,0.565721555337546,0.158107659778513,1.0,42.326,0.00253631,0.173514179897084,0.0,0.125,4.17143360829164,0.000144615,5.0,0.4150670131783198,84.6095,0.56,1.72427586960079,0.833,0.477121254719662,7.0,0.343532116114842,2.28555730900777,0.04294518,1.22757985457018,1.0,3.0,0.0,0.96228292822073,5.44133778341226,0.57413107,2.72828883593439,2.71933128698373,2.63748972951251,0.3125,0.924098138483364,0.362134384228322,-1.2438055942448083,0.17411905556149845,-0.19986380564208742,-1.45549415633505,-1.1335270624996667,-1.386929066346787,0.18741489433153805,-0.7502293811193684
