factor,feature,comparison,tent_lag_s,n_runs,mean_pearson_r,mean_spearman_rho,min_pearson_r,max_pearson_r
F6_n8,rms,individual_TENT_column_vs_raw_feature,3.0,213,-0.014656692508408906,-0.007355253082738426,-0.08109332600842624,0.08413297574403267
F6_n8,rms,individual_TENT_column_vs_raw_feature,4.5,213,-0.0027447824639913916,0.0003988539197740614,-0.06259437127062863,0.06972066380984618
F6_n8,rms,individual_TENT_column_vs_raw_feature,6.0,213,-0.00745560784108133,-0.009708255914595164,-0.048635217322670926,0.10090548346291923
F6_n8,rms,individual_TENT_column_vs_raw_feature,7.5,213,-0.02709255448032296,-0.025435590165687867,-0.10057196751912952,0.08055042372404668
F6_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,213,0.02898383297485615,0.06240216863980063,-0.04468642782437729,0.10919874060291225
F6_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,213,-0.016761970988259416,-0.007172688462315184,-0.07023588967693267,0.10410410451314217
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,213,-0.010179961533073847,-0.002225599071328742,-0.06346400538083215,0.036115675477576104
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,213,-0.016061689603721077,-0.003536780902434995,-0.04870013726459455,0.046347064597305615
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,213,0.000838056627616639,0.0051151854579368555,-0.04541821446629057,0.08979392697743883
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,213,-0.004842204735233702,-0.0019920089536131823,-0.058169563638318315,0.0966091175585466
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,213,-0.024886622840293512,-0.016993740535659965,-0.06944860253013299,0.06031722002980899
F6_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,213,-0.031332156214261116,-0.06380891557604096,-0.10217248346856073,0.05840233946671405
F6_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,213,0.02898927149593901,0.020309863216443635,-0.09311926996600582,0.10340046865841383
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,213,0.013847321324357195,0.008911733827113057,-0.03232333862449716,0.07206609174923188
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,213,0.021858852565256028,0.015450852370381908,-0.03898710452024071,0.0862158007749249
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,213,0.016389654842872213,0.022768227076624757,-0.08621151436821017,0.05511943103349999
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,213,0.01118710830756363,0.001314425012829703,-0.09410321653099571,0.07814309273740822
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,213,0.02545147283145383,0.0065391364411869,-0.05065440017001742,0.07001018731696461
F6_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,213,-0.01509359242580351,-0.0514580209611601,-0.10562518898922789,0.09024498282808616
F6_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,213,0.02195897688566979,0.019459423515246946,-0.09368918924735567,0.11437984649465634
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,213,-0.0010688036916484643,0.0034420215732729863,-0.05079371263371473,0.04595156618153224
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,213,0.00622287998165913,-0.0057668940145325425,-0.05652884216618407,0.09696741096498206
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,213,0.010184696907852212,0.012103232761795625,-0.08863919576658963,0.06739058993682788
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,213,0.02184751630300632,0.015599188975472553,-0.09683891269092966,0.08942225550628483
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,213,0.02969104277480755,0.028400855272642307,-0.04747064901260131,0.0742587411649514
F6_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,213,-0.027627231093554486,-0.049503593254850736,-0.1350770983552106,0.06317944355915299
F6_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,213,0.025932363759873095,0.006842277645939454,-0.08965094399195318,0.10899814568726847
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,213,0.023472272014451488,0.01575925589600218,-0.037058924963324566,0.051510357177192934
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,213,0.030596853533167958,0.01232083624081739,-0.0413440226562395,0.08178919025729776
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,213,0.01509977808927182,-1.5222749091698899e-05,-0.08592979976979945,0.05857741980833152
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,213,-0.0028754207101184984,-0.004640578932039408,-0.09994785984989592,0.07675181435069041
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,213,0.013685061852298083,-0.00525647763283871,-0.05377159831828027,0.06696020240551129
F6_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,213,-0.02611013124093301,-0.06723037781426833,-0.09473154199066967,0.04462412633623916
F6_n8,spectral_flux,collapsed_factor_vs_raw_feature,,213,-0.01584305592137538,-0.01981040885692472,-0.06173491874426146,0.07031169972095401
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,213,-0.007643832212110763,-0.019701447104003015,-0.031980359117351816,0.027987490498293716
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,213,-0.009219151852751548,-0.008737230116638092,-0.05168440638934556,0.032346474641237306
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,213,-0.010743604655153956,-0.023347583261889838,-0.04645965640851435,0.0622950872910474
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,213,-0.014799435241705019,-0.01971361283278614,-0.06564171059086157,0.061874376796615796
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,213,-0.0036661085819597447,0.0005897149840762441,-0.06362697794383879,0.05133017109404238
F6_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,213,-0.011494883882944985,-0.045448005137907255,-0.08523408581700985,0.09523166147043764
F6_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,213,0.025835323008974065,0.019643329214454126,-0.09490091207483625,0.11591122749219165
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,213,0.004575602408696461,0.007965007881279343,-0.03414306594111491,0.050906628506554766
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,213,0.010618394082821241,-0.0013212189493384176,-0.04558823826027881,0.0991697549825538
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,213,0.012024098048276945,0.012776629826339736,-0.0892019284703586,0.06549942526052954
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,213,0.02311510205632163,0.013928863256357487,-0.09642164087960216,0.08642714761172746
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,213,0.028073193929875,0.02495553822987783,-0.048269786060877645,0.07225945339311869
F6_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,213,0.04253624851906404,0.05059081188734428,-0.02518074879564231,0.08089862885246657
F6_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,213,-0.01033387970735201,-0.01061763373947236,-0.06465966736379261,0.08872899504894521
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,213,-0.003037364016474865,-0.0013467638949566983,-0.13209468174019592,0.05702479505090216
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,213,-0.01714211474412553,-0.013015815159992266,-0.0689425300820582,0.040732946321247555
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,213,0.007965304494775758,0.003409416125530427,-0.03397955686882321,0.05875660210657378
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,213,-0.008372644328168833,-0.010349320258221559,-0.07687889058092529,0.10889912416178123
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,213,-0.010398583066976058,-0.0019391881082533088,-0.06404670320300003,0.036214954712791014
F6_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,213,-0.02405977431353893,-0.07017007885896366,-0.10732193126912573,0.0705187668035839
F6_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,213,0.022492881445770326,0.020998414593191034,-0.09162666918721891,0.11520396481029539
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,213,-0.001342699585757837,0.0005659072113260707,-0.04057842940985736,0.03430309761162277
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,213,0.005820660408124245,-0.007819992232804482,-0.054856363513858336,0.09840538909492975
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,213,0.010587639758884427,0.013785439099300556,-0.09066678362999774,0.06810746448447365
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,213,0.023142922693717725,0.019521156571148494,-0.08469588136006065,0.09344457795884062
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,213,0.030471554167475056,0.0322574359337714,-0.03861916345739891,0.07216497289291603
F7_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,213,0.036327293726235714,0.061089497961766846,-0.024949780582064717,0.1914250797653586
F7_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,213,0.010964252911588214,0.010811495472786103,-0.035007950943531,0.06721054388989106
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,213,0.011892190904678981,0.010663535757625391,-0.055057904337123736,0.1402088246969505
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,213,0.017041242568540112,0.008529824317616392,-0.03316660385466256,0.0937442664868704
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,213,-0.0012491767792021716,0.007145236211740102,-0.04167132903639221,0.10296414914237102
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,213,0.012756123609357335,0.013404036629792192,-0.01923772595384239,0.0714168414826088
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,213,-0.012777017970729566,-0.01266653661856609,-0.08263679394048529,0.03309942876135708
F7_n8,rms,collapsed_factor_vs_matching_FIR_feature,,213,0.030929235372382895,0.05364064853134533,-0.024588180858733263,0.18774471863409778
F7_n8,rms,collapsed_factor_vs_raw_feature,,213,0.007755791283816309,0.008473482756999962,-0.03327510054814189,0.06644067047962274
F7_n8,rms,individual_TENT_column_vs_raw_feature,1.5,213,0.012737042971445534,0.011630033710579241,-0.06063337553150714,0.15801501597527007
F7_n8,rms,individual_TENT_column_vs_raw_feature,3.0,213,0.011755332040514556,0.00488037194670011,-0.037017615248243915,0.08255879268724554
F7_n8,rms,individual_TENT_column_vs_raw_feature,4.5,213,-0.003987281489991824,0.002570140381558505,-0.034977357000254054,0.10173412881301339
F7_n8,rms,individual_TENT_column_vs_raw_feature,6.0,213,0.010484059839395866,0.011660584498397356,-0.02414216842579811,0.059266150917745175
F7_n8,rms,individual_TENT_column_vs_raw_feature,7.5,213,-0.011073388280154283,-0.01258820296676784,-0.06013288154219541,0.029491768726549007
F7_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,213,0.015459628432042098,0.053255947270680046,-0.023279430070862306,0.07770863531133894
F7_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,213,-0.00015965570978419033,-0.00048360493632642156,-0.03328140661170173,0.0284588038403586
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,213,-0.0011715009705123745,-0.0005307026451646493,-0.03508117992456327,0.06743356441180406
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,213,0.005769124528054277,0.003428284280156383,-0.027963108007888645,0.07393195339938873
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,213,-0.0009524583702813707,0.007605992950200156,-0.02317049157695669,0.047974967259167445
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,213,0.0037608197853506967,0.003032938338167195,-0.04582279714364576,0.07470733655879108
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,213,-0.011334972568540814,-0.011503648664393483,-0.06661753891326759,0.05985344389898694
F7_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,213,-0.01369357116216383,-0.025045544877643395,-0.06130206818474451,0.02501067977022182
F7_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,213,0.022791207037840832,0.017869038476264146,-0.025878003274098952,0.09512306453602094
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,213,0.0007017048536437415,-0.013298605549728126,-0.06575846802224677,0.05294167373096035
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,213,0.0012963144746827079,0.0020190983867286725,-0.043666909450112104,0.035664599707456376
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,213,0.02884591112186038,0.02825812102655454,-0.018751020788332115,0.0840212677460128
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,213,0.017344209227722018,0.005905513407073172,-0.07564963633111464,0.056133771408317844
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,213,0.016265383220719087,-0.004193204162576476,-0.06964277143365867,0.10076616461969934
F7_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,213,-0.011914762757402482,-0.011157793232635771,-0.0585784495888451,0.013469661309177048
F7_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,213,0.01752001828483617,0.023109874789483478,-0.037952129821741454,0.0814935123666462
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,213,-0.0017873240316798118,-0.00026293007031168413,-0.03861502104359565,0.042121122379991945
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,213,-0.0008514637053227794,0.004740134164781271,-0.04807584824555386,0.03975399109846391
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,213,0.013259953760493473,0.030185812735017453,-0.018549490058338627,0.06660702773362373
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,213,0.022226134183270525,0.027088883684573233,-0.07741832649154563,0.0768399739416107
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,213,0.017293540622245095,-0.005307191375864784,-0.0920828487471288,0.10720189843209459
F7_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,213,-0.002539872703157788,-0.0013423062431986586,-0.04366815290321248,0.0350296327279777
F7_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,213,0.022290708193228394,0.03525052336967983,-0.017059591245756327,0.07202951610225543
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,213,0.02191868038864898,0.01266721979181591,-0.03471663073381157,0.07007885264005698
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,213,0.019401951597509487,0.026387427723339768,-0.05938907417342573,0.08632639454568548
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,213,0.017332180073944534,0.012826330522285533,-0.020254451778195827,0.05587064407683816
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,213,0.0016189219981128733,0.0073670190792924995,-0.07303440275616006,0.0606263676081184
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,213,0.004848969098646747,0.00678077820403282,-0.11377716171482745,0.05851028877847751
F7_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,213,0.019781148454147787,0.029027745194232377,-0.030812364642923327,0.072333077187787
F7_n8,spectral_flux,collapsed_factor_vs_raw_feature,,213,-0.006718968646256485,-0.0075091670204935745,-0.05838098993871774,0.038855167614142684
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,213,0.0071712763955943054,0.018439706259866257,-0.06947456685633742,0.09349917735446969
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,213,-0.004142084443759612,-0.006887678620189018,-0.05251527269272063,0.05432793701148374
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,213,-0.00950299981213582,-0.015474270564091638,-0.07221642268045203,0.04410079035200978
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,213,-0.00042967064859854027,0.017105564918461748,-0.033711525578590716,0.04884137544845802
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,213,-0.013776962068431231,-0.01523107610034183,-0.06966548309580047,0.028567407061015616
F7_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,213,-0.009041306728633923,-0.0074646667165654615,-0.0562126272099884,0.014228171097176754
F7_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,213,0.02235957573448273,0.025784728679113043,-0.03108973963483487,0.09287056972855738
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,213,0.00026981305434745843,-0.0008948887539646565,-0.034737311714471246,0.0450754373250188
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,213,0.0028397832646845085,0.009499033493895586,-0.0419390459987084,0.04122942571868537
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,213,0.019782331928911843,0.03668641421186851,-0.018827490557510918,0.07588919618561889
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,213,0.023017539129929935,0.023586908640011825,-0.07651382897434306,0.07439429888058913
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,213,0.017362946948086745,-0.010828900607114665,-0.09617811150876526,0.11326402913025144
F7_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,213,0.07423288856241736,0.09492075270036852,0.008354360320607884,0.12126505130395566
F7_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,213,0.01418381875682352,0.014127284002490326,-0.04453667669342666,0.04030651725676725
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,213,-0.005459291684056233,-0.020885989201203454,-0.05978656913570956,0.07431078791560594
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,213,0.009059262623563106,0.013807314656303067,-0.06635970645834384,0.05719602277891616
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,213,0.02117725758599407,0.017737353227121385,-0.0027045812080714136,0.07373189370348798
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,213,0.007322874717403965,0.006683749351926306,-0.045002006015369224,0.0719885109485781
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,213,0.00405465880779092,-0.004724526387700929,-0.04779735839731246,0.05035664306487528
F7_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,213,-0.01098793435401776,-0.01191362099059164,-0.05397386879566611,0.011060564324064246
F7_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,213,0.01883413866354285,0.02038897025317273,-0.03813504098945504,0.08799509437379098
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,213,-0.00022490777943463136,-0.0023856040909293764,-0.04438921258279702,0.03836673320197149
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,213,-0.0014395422567657652,0.001227867353637931,-0.04542705588912184,0.03691111000938549
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,213,0.01569063412961069,0.026862985791087927,-0.021414531254222453,0.07761181178178388
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,213,0.020724567957338194,0.023917854033554512,-0.0772216197520168,0.06659681065406539
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,213,0.020003799015543444,-0.0007822478627953188,-0.0949636689357946,0.1141196815337288
F8_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,213,-0.03723005667761616,-0.08024849242313357,-0.20401755165047616,0.07260173431020508
F8_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,213,-0.020484597924646072,-0.04952100923063784,-0.1695618361558929,0.11625642288969872
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,213,0.0032218432669203394,-0.02112153636556896,-0.04478028948285918,0.09794424575872161
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,213,0.0015214166364343868,-0.02965738155945625,-0.08041358183046517,0.1706349171413566
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,213,-0.020920999532614906,-0.04819296597267543,-0.10147156359769774,0.08730595025928836
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,213,-0.007777536382103354,-0.028617033056287055,-0.08974171320598066,0.0670672552270753
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,213,-0.036007647473390025,-0.04474069888417647,-0.1384185982646982,0.05024227865247228
F8_n8,rms,collapsed_factor_vs_matching_FIR_feature,,213,-0.031535305704164546,-0.07412265669099252,-0.20047318139526993,0.08014454167495043
F8_n8,rms,collapsed_factor_vs_raw_feature,,213,-0.01930025375065858,-0.04836215427340345,-0.17278451475462198,0.11145661588657309
F8_n8,rms,individual_TENT_column_vs_raw_feature,1.5,213,0.0046387438642169765,-0.01592169880777487,-0.04232224024238211,0.0886785810343872
F8_n8,rms,individual_TENT_column_vs_raw_feature,3.0,213,0.0048577215104747,-0.027677579543765613,-0.08118848774774966,0.19169705421520522
F8_n8,rms,individual_TENT_column_vs_raw_feature,4.5,213,-0.022590058030337593,-0.04647527294437337,-0.10712144689138174,0.08593908171654087
F8_n8,rms,individual_TENT_column_vs_raw_feature,6.0,213,-0.008821529907447884,-0.030081745673110914,-0.09494177320394633,0.06794503412757301
F8_n8,rms,individual_TENT_column_vs_raw_feature,7.5,213,-0.03380617413148869,-0.04375319329161349,-0.13924737550027247,0.04940312995731531
F8_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,213,-0.04144494186794658,-0.0685811511833015,-0.1718407800018355,0.03756417623451276
F8_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,213,-0.027698318439485673,-0.023876758780445335,-0.16252279607910175,0.056923398816088405
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,213,-0.006924569491294893,0.0036570639880500523,-0.03371071906432099,0.03699538385140528
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,213,-0.004370176542006804,0.00641815090759447,-0.07500943881401592,0.07371709361379263
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,213,-0.021490985362898715,-0.01078858752461949,-0.09773157244909926,0.0761038454807265
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,213,-0.018749668058562315,0.0020884572215283032,-0.10304670867393588,0.020961187088278606
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,213,-0.02529934496666694,-0.016663946201959653,-0.11438462273846105,0.020161094990802635
F8_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,213,0.010454502158608815,0.0063833137923684545,-0.05644948795701122,0.0766117894226201
F8_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,213,0.03648587838164036,0.015320684678977813,-0.0285109074495782,0.13089758045091798
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,213,0.007945827574836958,-0.008655958409573287,-0.02116925285992222,0.04269229640198694
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,213,0.0060963371815854405,-0.01870783949568449,-0.04839463476780065,0.07419355104248312
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,213,0.025071955508757158,0.009009242667652207,-0.06389851241867879,0.10491520935980217
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,213,0.0368780623373679,0.0041947193225391885,-0.031798633137265685,0.0909085433652976
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,213,0.02348722135838859,0.009513200416256267,-0.027519479843922744,0.07323846731956837
F8_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,213,-0.024512521563746354,-0.038677962211645635,-0.09785788989407714,0.05668363164819517
F8_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,213,0.02879952432821076,0.029766823389428678,-0.03374322819172568,0.08604762533627032
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,213,0.009742618835790496,0.009302765024500528,-0.017758211584829937,0.04975251211176205
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,213,0.004562923024901688,-0.0007074322377689974,-0.020215103336612708,0.03361587849867074
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,213,0.014172043288951911,0.02758468519930129,-0.03336301287827109,0.04996640671662758
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,213,0.02730419957271244,0.0020844259688684768,-0.046157585908804186,0.06268830187233153
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,213,0.02562871744820493,0.006773941104484917,-0.029895574526385325,0.0644442777921481
F8_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,213,0.013350485706694143,0.03566413271372367,-0.043118137322217594,0.052359858377908144
F8_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,213,0.02638540757809042,0.005007957645740785,-0.028944941202729713,0.09559230418781578
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,213,0.010355422253106579,0.005782711345357407,-0.030967729245868086,0.05252700860295559
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,213,0.013253441197280816,-0.0031591087209897188,-0.03410343776676212,0.06485869143494613
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,213,0.018440776124533757,-0.005392103084127753,-0.06981666275913526,0.09454713705097978
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,213,0.02360335909502244,-0.015825836867440643,-0.034014886010856976,0.05666728424573742
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,213,0.0044899614796738195,-0.009961861751300023,-0.05966270586294066,0.03603618103546623
F8_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,213,0.014970990817978704,-0.0021139449633681496,-0.039537312375697665,0.07687751161719024
F8_n8,spectral_flux,collapsed_factor_vs_raw_feature,,213,-0.011333606170437084,-0.04053153198016065,-0.05638022310300204,0.028743780670088308
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,213,-0.002392612088770496,-0.04272194655252537,-0.06926206132944941,0.04143733454262095
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,213,0.0039935832746265335,-0.03644633686663771,-0.03045992785834297,0.049444298608295544
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,213,-0.003474957857512424,-0.0409033757819548,-0.03168622939614637,0.04163091330830834
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,213,-0.019468802753450958,-0.05966684572384734,-0.05247152013402805,0.026325687416917168
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,213,-0.011868478086075693,-0.042827139131255285,-0.07541500316078807,0.018377621599248363
F8_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,213,-0.019836264095573278,-0.03466627668394557,-0.08427137481733353,0.06262980356109456
F8_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,213,0.03191524654940854,0.03020138860890184,-0.035410386094756066,0.10363521411799903
