label,factor,feature,comparison,tent_lag_s,pearson_r,spearman_rho,n_participant_runs
bronx,F3_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,0.05258066002493266,0.05430753567655548,23
bronx,F3_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,0.0557862649164277,0.09327320353115635,23
bronx,F3_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,-0.014049447224148451,-0.020710103490690027,23
bronx,F3_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,-0.04242547933328748,-0.027370782069316008,23
bronx,F3_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,0.03304512644969354,0.08070906865170008,23
bronx,F3_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,0.004587026653341428,-0.003317056316716791,23
bronx,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,0.0035041429080711443,-0.009874436466446122,23
bronx,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,-0.02417931937727996,-0.03339566098026234,23
bronx,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,-0.002835044633661354,-0.0033159707452705594,23
bronx,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,0.038342942503297256,0.04016841426447749,23
bronx,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,-0.0029951968164884575,0.004911605786545961,23
bronx,F4_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,-0.04257684781167439,-0.018950617274891543,23
bronx,F4_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,-0.05921555311206832,-0.06203579715196549,23
bronx,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,-0.05277365353473784,-0.026711125205456508,23
bronx,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,-0.031581370033077795,-0.026259422680771267,23
bronx,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,-0.007069997593334369,0.023358334776113363,23
bronx,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,-0.031114247524562953,-0.04160953021334231,23
bronx,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,-0.07016647987283435,-0.07339500656350037,23
bronx,F4_n8,rms,collapsed_factor_vs_matching_FIR_feature,,-0.05614995196668142,-0.035993724619758215,23
bronx,F4_n8,rms,collapsed_factor_vs_raw_feature,,-0.06275416197290525,-0.0765731522078217,23
bronx,F4_n8,rms,individual_TENT_column_vs_raw_feature,1.5,-0.0532929059269106,-0.028753102335721533,23
bronx,F4_n8,rms,individual_TENT_column_vs_raw_feature,3.0,-0.036268882368658134,-0.04486178136492048,23
bronx,F4_n8,rms,individual_TENT_column_vs_raw_feature,4.5,-0.007301415561202722,0.016032875839044627,23
bronx,F4_n8,rms,individual_TENT_column_vs_raw_feature,6.0,-0.035689688254903665,-0.061356527950605595,23
bronx,F4_n8,rms,individual_TENT_column_vs_raw_feature,7.5,-0.06963708074529096,-0.07844217241088074,23
bronx,F4_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,-0.01559918166225291,0.02099870080916113,23
bronx,F4_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,-0.03530194897238665,-0.06944008880892232,23
bronx,F4_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,-0.04557732482129918,-0.017619401263720455,23
bronx,F4_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,-0.03515756828534717,-0.04953391417888457,23
bronx,F4_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,-0.003276480222202982,0.00238629839885219,23
bronx,F4_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,-0.0039942090775644335,-0.04683497105162165,23
bronx,F4_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,-0.026019965031189297,-0.05407821245710288,23
bronx,F4_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,-0.0477494061894566,-0.10624510502758715,23
bronx,F4_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,0.015153835688806749,0.023559553013283087,23
bronx,F4_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,0.00442954135263373,0.02475168025539378,23
bronx,F4_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,0.016545949698703464,0.05392036837914521,23
bronx,F4_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,0.02077279387811861,0.024822105835309808,23
bronx,F4_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,-0.00877674065134895,-0.023203834823759716,23
bronx,F4_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,0.012406802112276629,-0.009481195465034042,23
bronx,F4_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,-0.042105387205489224,-0.14593999399639776,23
bronx,F4_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,-0.0395091533688909,-0.08150314347182833,23
bronx,F4_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,0.004814631196774333,-0.023292415767353452,23
bronx,F4_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,-0.023503374590256646,-0.05693073971836591,23
bronx,F4_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,-0.0014479926651629089,-0.003282364142828336,23
bronx,F4_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,-0.046335635509364904,-0.07153633762897517,23
bronx,F4_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,-0.05369554909357653,-0.06432772965873451,23
bronx,F4_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,-0.06431847812280066,-0.09123257276952111,23
bronx,F4_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,-0.02980497420212644,0.0012033502243602961,23
bronx,F4_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,0.010056618318317969,0.03605282945126996,23
bronx,F4_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,0.015577573069402946,0.05872449322825548,23
bronx,F4_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,0.0074005706628814385,0.057601040283946886,23
bronx,F4_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,-0.06441571919615949,-0.04102863939801448,23
bronx,F4_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,-0.06444351579471448,-0.07697114631709688,23
bronx,F4_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,0.0029035088346475997,-0.031055330384534684,23
bronx,F4_n8,spectral_flux,collapsed_factor_vs_raw_feature,,0.00085167824212307,-0.01771252588864327,23
bronx,F4_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,0.0013811186669668313,-0.02972560142114773,23
bronx,F4_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,0.0011420425453880258,-0.0198539540177921,23
bronx,F4_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,-0.02667839978698018,-0.06649681684621714,23
bronx,F4_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,0.012309331235068202,0.024915676225816648,23
bronx,F4_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,0.0202841183055772,0.0236120425620331,23
bronx,F4_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,-0.05072016684047581,-0.14586449514199415,23
bronx,F4_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,-0.03195329910221055,-0.0637683843144632,23
bronx,F4_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,0.0003737977352030047,-0.027942133117835725,23
bronx,F4_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,-0.021189179398498407,-0.04515630256198997,23
bronx,F4_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,0.006459759283984051,0.009546212187387406,23
bronx,F4_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,-0.039778230980628826,-0.05289000569411008,23
bronx,F4_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,-0.04418018845163465,-0.05811200834502348,23
bronx,F4_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,0.01655809135052664,0.04438437123871574,23
bronx,F4_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,0.016750173161312436,0.013633075067460776,23
bronx,F4_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,-0.05844693076684543,-0.024101470331601593,23
bronx,F4_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,-0.02124899394277236,-0.00504463950178991,23
bronx,F4_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,0.04742547379106589,0.05480913277254225,23
bronx,F4_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,0.06318537232042536,0.053368999285381184,23
bronx,F4_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,-0.0015227951046477037,-0.005569083680574208,23
bronx,F4_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,-0.05034322791462069,-0.14959693180473382,23
bronx,F4_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,-0.04236953041916554,-0.08143696238695222,23
bronx,F4_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,0.0025583996022208594,-0.02112740548586737,23
bronx,F4_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,-0.027339746091616032,-0.05990163102043983,23
bronx,F4_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,-0.0007738120905743739,-0.0012287324299684135,23
bronx,F4_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,-0.04727787358847007,-0.07153669968261588,23
bronx,F4_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,-0.056360659361898734,-0.06952461250652256,23
bronx,F5_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,-0.017142759603112137,-0.08178224517980055,23
bronx,F5_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,0.011832342120677838,-0.03899168073142724,23
bronx,F5_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,0.019483510465626363,0.006270690419284901,23
bronx,F5_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,-0.014892620293188486,-0.08783340917590056,23
bronx,F5_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,0.0194005099000145,0.0050886888374814965,23
bronx,F5_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,0.01576548806544649,-0.029585277623221967,23
bronx,F5_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,-0.008490561417891345,-0.06693726532517988,23
bronx,F5_n8,rms,collapsed_factor_vs_matching_FIR_feature,,-0.0190849422733334,-0.07941911127456233,23
bronx,F5_n8,rms,collapsed_factor_vs_raw_feature,,0.015744654995374634,-0.03997115711628549,23
bronx,F5_n8,rms,individual_TENT_column_vs_raw_feature,1.5,0.01677184603050442,-0.008577408918425358,23
bronx,F5_n8,rms,individual_TENT_column_vs_raw_feature,3.0,-0.01888592173348654,-0.08759354379707901,23
bronx,F5_n8,rms,individual_TENT_column_vs_raw_feature,4.5,0.025278751281357238,0.012055272543349635,23
bronx,F5_n8,rms,individual_TENT_column_vs_raw_feature,6.0,0.02418199242335194,-0.026516104996056656,23
bronx,F5_n8,rms,individual_TENT_column_vs_raw_feature,7.5,-0.0069258830487880845,-0.08064571956413054,23
bronx,F5_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,0.0019735760068437516,-0.0038078335410958682,23
bronx,F5_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,0.021064523981505108,-0.017189788689277893,23
bronx,F5_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,0.020052066319718304,0.027506991158787786,23
bronx,F5_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,-0.0017121490932618625,-0.03964667670745188,23
bronx,F5_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,0.02046171567127808,0.0604094698919762,23
bronx,F5_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,0.01962696406211736,0.012238256893149035,23
bronx,F5_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,-0.003376672027855,-0.03829434389323575,23
bronx,F5_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,-0.08509894083986963,-0.13618735635644028,23
bronx,F5_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,-0.038893579411978615,0.005940035076957622,23
bronx,F5_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,-0.012207201284241229,-0.01823162379426565,23
bronx,F5_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,-0.0015635950367470217,0.02234243979869294,23
bronx,F5_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,-0.011767064008426508,-0.04615595211812779,23
bronx,F5_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,-0.056961301582643536,-0.08568574186972444,23
bronx,F5_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,-0.019756908726302237,-0.055575547405839386,23
bronx,F5_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,0.00762101464401118,0.009541191094228681,23
bronx,F5_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,-0.04667861313582291,-0.029187866082676074,23
bronx,F5_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,-0.019623317813034866,-0.07321341645401679,23
bronx,F5_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,-0.053439265226441435,-0.09608290248768955,23
bronx,F5_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,0.0042730661389089614,0.0038089130142178714,23
bronx,F5_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,-0.017224155773921546,-0.028924402067433207,23
bronx,F5_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,-0.043276388827764585,-0.03744998440722599,23
bronx,F5_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,-0.05743716472412093,-0.081906727179948,23
bronx,F5_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,-0.05457777828523966,-0.02656468457310638,23
bronx,F5_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,-0.014192040989685729,-0.05751487111778041,23
bronx,F5_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,-0.053945708510851544,-0.0600693521670028,23
bronx,F5_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,-0.008200510337241144,-0.022277254792088492,23
bronx,F5_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,-0.031454670335207886,-0.0692224219590741,23
bronx,F5_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,-0.03760876232031334,-0.0789660797263692,23
bronx,F5_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,0.00840566583062498,0.05236714854495741,23
bronx,F5_n8,spectral_flux,collapsed_factor_vs_raw_feature,,-0.005554779739862793,-0.006207524900245276,23
bronx,F5_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,-0.0026012203408628883,-0.016426526828573238,23
bronx,F5_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,0.009473455397246183,0.0017264395994924504,23
bronx,F5_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,-0.009388228372629703,-0.08475551228869431,23
bronx,F5_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,0.003636911722315189,-0.010428992798484225,23
bronx,F5_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,-0.020800408499326267,-0.0025135789537702466,23
bronx,F5_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,-0.016114963072079765,-0.04158710853706617,23
bronx,F5_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,-0.0454755819948165,-0.017691986250121746,23
bronx,F5_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,-0.016780377913798345,-0.06773795896688503,23
bronx,F5_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,-0.049757192685798556,-0.08573687892460947,23
bronx,F5_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,0.005038565177112011,-0.00561250287078488,23
bronx,F5_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,-0.024469990324028277,-0.04129669941012822,23
bronx,F5_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,-0.03835885984207696,-0.04413178526823113,23
bronx,F5_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,0.017198134835839974,-0.03051171421142414,23
bronx,F5_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,0.047853371802557505,0.0040405153549233795,23
bronx,F5_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,0.0382389060390638,0.034601718124358374,23
bronx,F5_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,-0.0001558869964809894,-0.03907399398800649,23
bronx,F5_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,0.020358919849642422,0.027148187711367903,23
bronx,F5_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,0.05703191197162307,0.014127908653028818,23
bronx,F5_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,0.01338645095782583,-0.04664153821750497,23
bronx,F5_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,0.00215808125779855,0.007508592321089294,23
bronx,F5_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,-0.050173129069477566,-0.028147866877739354,23
bronx,F5_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,-0.016789792053920147,-0.06763971182347207,23
bronx,F5_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,-0.05549080702708143,-0.09242398516369354,23
bronx,F5_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,0.005215590211823097,0.0017338909381597093,23
bronx,F5_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,-0.021812574585275253,-0.03451394384276649,23
bronx,F5_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,-0.049891723543424533,-0.045831783887324125,23
bronx,F6_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,0.029742420225304333,0.04709832138261877,23
bronx,F6_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,-0.040525816632289755,-0.015295500784186887,23
bronx,F6_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,-0.08989513610985024,-0.017326188248615634,23
bronx,F6_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,-0.077974241976446,-0.04936350549249696,23
bronx,F6_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,0.011586169155965775,0.044070340493863165,23
bronx,F6_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,0.01976882114896548,0.06665902578288276,23
bronx,F6_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,0.0021404225471794453,0.020640278932046913,23
bronx,F6_n8,rms,collapsed_factor_vs_matching_FIR_feature,,0.022661101771295968,0.037587086932328005,23
bronx,F6_n8,rms,collapsed_factor_vs_raw_feature,,-0.04307418392695033,-0.019242972966628115,23
bronx,F6_n8,rms,individual_TENT_column_vs_raw_feature,1.5,-0.08600237602472095,-0.023206989367742497,23
bronx,F6_n8,rms,individual_TENT_column_vs_raw_feature,3.0,-0.08109332600842624,-0.061884293338448096,23
bronx,F6_n8,rms,individual_TENT_column_vs_raw_feature,4.5,0.011231469610922652,0.04844594296445398,23
bronx,F6_n8,rms,individual_TENT_column_vs_raw_feature,6.0,0.015290910669693746,0.06697906424344471,23
bronx,F6_n8,rms,individual_TENT_column_vs_raw_feature,7.5,-0.00010687729279394852,0.031021028804620182,23
bronx,F6_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,0.03362176360805586,0.052502560671947085,23
bronx,F6_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,-0.035973397707390824,-0.02486289063493691,23
bronx,F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,-0.06346400538083215,-0.04483678867406867,23
bronx,F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,-0.04870013726459455,-0.07299240644679725,23
bronx,F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,-0.010901010861457327,0.006642686715017194,23
bronx,F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,0.014779473124034704,0.05567357134060279,23
bronx,F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,-0.010239342875251923,0.02247787298362337,23
bronx,F6_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,-0.08028362503654037,-0.1186074617892749,23
bronx,F6_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,0.03306732952910678,0.025288364421203014,23
bronx,F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,0.07206609174923188,0.07403342735269783,23
bronx,F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,-0.002522868656016294,0.04068994094223619,23
bronx,F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,0.03260002547423418,0.07000251313453473,23
bronx,F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,-0.0006538964875497436,-0.02798271695647106,23
bronx,F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,0.013121739665212883,-0.0974854501734307,23
bronx,F6_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,-0.03828651952288517,-0.11620141701569313,23
bronx,F6_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,0.005638186293202662,-0.01030873190330453,23
bronx,F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,0.01603911309050154,0.009679285667030465,23
bronx,F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,0.0009346397759368402,-0.023044471168421957,23
bronx,F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,0.012526317041121105,0.007225904977840452,23
bronx,F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,0.0030760470947016117,0.003514009150746143,23
bronx,F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,-0.01982466892878384,-0.05596357722339591,23
bronx,F6_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,-0.1033541197056096,-0.17613069526229108,23
bronx,F6_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,0.003210179988520807,-0.02449965908904989,23
bronx,F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,0.02698877260909518,0.03948082166561016,23
bronx,F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,-0.0029453503445140495,0.009295402217067632,23
bronx,F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,0.022066555934654317,0.026922522867716393,23
bronx,F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,-0.023680577483058095,-0.042274960504072034,23
bronx,F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,-0.008566267372179331,-0.08462031692960462,23
bronx,F6_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,-0.03606933936598673,-0.15816612095320656,23
bronx,F6_n8,spectral_flux,collapsed_factor_vs_raw_feature,,-0.019722531502108582,-0.05153525934424384,23
bronx,F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,-0.020130085304373924,-0.016387527820055193,23
bronx,F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,0.023625721659893784,0.035454155505067274,23
bronx,F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,-0.030342293731203028,-0.04913347751311856,23
bronx,F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,-0.021427287611371745,-0.05936985520655078,23
bronx,F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,-0.015757819036383833,-0.025307983572667062,23
bronx,F6_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,-0.048440413183838016,-0.11713574045094621,23
bronx,F6_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,0.01417068132258927,0.00980877480343973,23
bronx,F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,0.030229806615021292,0.02859139471765753,23
bronx,F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,-0.0029835966437406643,-0.0070524535739011915,23
bronx,F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,0.02149456347552313,0.033736654089500516,23
bronx,F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,0.005836794581073895,0.004609281795169629,23
bronx,F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,-0.012054891216817784,-0.0623180225894118,23
bronx,F6_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,-0.0031268991596349184,0.005404370801873956,23
bronx,F6_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,-0.061597931342633284,-0.038481848205859606,23
bronx,F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,-0.13209468174019592,-0.07319668562141989,23
bronx,F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,-0.06399527112249358,-0.05950073965809162,23
bronx,F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,-0.02043821333774136,0.01671263367642917,23
bronx,F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,0.025817227086185703,0.04631664036019775,23
bronx,F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,-0.02079053563656027,0.02137327527449119,23
bronx,F6_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,-0.04079163122539591,-0.10648777280906507,23
bronx,F6_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,0.009275286945491868,0.0020076413777181073,23
bronx,F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,0.01761512037326092,0.013568303247433921,23
bronx,F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,0.0011248005268592563,-0.01878793268820602,23
bronx,F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,0.015796454218208147,0.01974452022248117,23
bronx,F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,0.008229092403425694,0.015014196893018184,23
bronx,F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,-0.019986356064330354,-0.053186502412293994,23
bronx,F7_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,0.07809790542179877,0.09600780526494389,23
bronx,F7_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,0.025827649605180504,0.026166336881553294,23
bronx,F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,0.04394277869557367,0.040157530745945844,23
bronx,F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,0.0012768565481980343,0.013645159551282413,23
